"run","order_index","D","S","R","rows_per_worker","O_i","B_i","bytes_per_worker","mode","variant","S_tile","iterations","timed_repetitions","warmup","worker_count","worker_list","affinity","affinity_error","affinity_succeeded","timed_repetitions_exact","avx2_supported","kernel_used","eviction_bytes","eviction_checksum","elapsed_seconds","mac_total","mac_per_second","checksum"
"7","1","512","8","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0003369","16777216","49798800000","18446744072986663060"
"7","2","512","8","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0001515","16777216","110741000000","18446744072986663060"
"8","1","512","8","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0002457","16777216","68283300000","18446744072986663060"
"8","2","512","8","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0004943","16777216","33941400000","18446744072986663060"
"9","1","512","8","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0003687","16777216","45503700000","18446744072986663060"
"9","2","512","8","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0001813","16777216","92538400000","18446744072986663060"
"10","1","512","8","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0002754","16777216","60919400000","18446744072986663060"
"10","2","512","8","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0004877","16777216","34400700000","18446744072986663060"
"1","1","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0006003","33554432","55896100000","18446744072986663060"
"1","2","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0002821","33554432","118945000000","18446744072986663060"
"2","1","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0002816","33554432","119156000000","18446744072986663060"
"2","2","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0007201","33554432","46596900000","18446744072986663060"
"3","1","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0010901","33554432","30781100000","18446744072986663060"
"3","2","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0002849","33554432","117776000000","18446744072986663060"
"4","1","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.000489","33554432","68618500000","18446744072986663060"
"4","2","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0006711","33554432","49999200000","18446744072986663060"
"5","1","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0007989","33554432","42000800000","18446744072986663060"
"5","2","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0002992","33554432","112147000000","18446744072986663060"
"6","1","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0002848","33554432","117818000000","18446744072986663060"
"6","2","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0006328","33554432","53025300000","18446744072986663060"
"7","1","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0006258","33554432","53618500000","18446744072986663060"
"7","2","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0002869","33554432","116955000000","18446744072986663060"
"8","1","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0002816","33554432","119156000000","18446744072986663060"
"8","2","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0006253","33554432","53661300000","18446744072986663060"
"9","1","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0006316","33554432","53126100000","18446744072986663060"
"9","2","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0003759","33554432","89264300000","18446744072986663060"
"10","1","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0002823","33554432","118861000000","18446744072986663060"
"10","2","512","8","2","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0008051","33554432","41677300000","18446744072986663060"
"1","1","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0018477","67108864","36320200000","18446744072986663060"
"1","2","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0005693","67108864","117880000000","18446744072986663060"
"2","1","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0006072","67108864","110522000000","18446744072986663060"
"2","2","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0012656","67108864","53025300000","18446744072986663060"
"3","1","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0012231","67108864","54867800000","18446744072986663060"
"3","2","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0005804","67108864","115625000000","18446744072986663060"
"4","1","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0005798","67108864","115745000000","18446744072986663060"
"4","2","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0012114","67108864","55397800000","18446744072986663060"
"5","1","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0024932","67108864","26916800000","18446744072986663060"
"5","2","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0007178","67108864","93492400000","18446744072986663060"
"6","1","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0005664","67108864","118483000000","18446744072986663060"
"6","2","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0014437","67108864","46483900000","18446744072986663060"
"7","1","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0013252","67108864","50640600000","18446744072986663060"
"7","2","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0008023","67108864","83645600000","18446744072986663060"
"8","1","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0009197","67108864","72968200000","18446744072986663060"
"8","2","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0012864","67108864","52168000000","18446744072986663060"
"9","1","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0013332","67108864","50336700000","18446744072986663060"
"9","2","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0009804","67108864","68450500000","18446744072986663060"
"10","1","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0005965","67108864","112504000000","18446744072986663060"
"10","2","512","8","4","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0018813","67108864","35671500000","18446744072986663060"
"1","1","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0028792","134217728","46616300000","18446744072986663060"
"1","2","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0012078","134217728","111126000000","18446744072986663060"
"2","1","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0017634","134217728","76113000000","18446744072986663060"
"2","2","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.003759","134217728","35705700000","18446744072986663060"
"3","1","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0058223","134217728","23052400000","18446744072986663060"
"3","2","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0016943","134217728","79217200000","18446744072986663060"
"4","1","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.001234","134217728","108766000000","18446744072986663060"
"4","2","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0025246","134217728","53164000000","18446744072986663060"
"5","1","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.002572","134217728","52184200000","18446744072986663060"
"5","2","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0021281","134217728","63069300000","18446744072986663060"
"6","1","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0012761","134217728","105178000000","18446744072986663060"
"6","2","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0024683","134217728","54376600000","18446744072986663060"
"7","1","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0027902","134217728","48103300000","18446744072986663060"
"7","2","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0011619","134217728","115516000000","18446744072986663060"
"8","1","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0012776","134217728","105055000000","18446744072986663060"
"8","2","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0077058","134217728","17417800000","18446744072986663060"
"9","1","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0024774","134217728","54176800000","18446744072986663060"
"9","2","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0011576","134217728","115945000000","18446744072986663060"
"10","1","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0011413","134217728","117601000000","18446744072986663060"
"10","2","512","8","8","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.002898","134217728","46313900000","18446744072986663060"
"1","1","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0053197","268435456","50460600000","18446744072986663060"
"1","2","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0023174","268435456","115835000000","18446744072986663060"
"2","1","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0023478","268435456","114335000000","18446744072986663060"
"2","2","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0056073","268435456","47872500000","18446744072986663060"
"3","1","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0050471","268435456","53186100000","18446744072986663060"
"3","2","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0022779","268435456","117843000000","18446744072986663060"
"4","1","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0023394","268435456","114745000000","18446744072986663060"
"4","2","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0064328","268435456","41729200000","18446744072986663060"
"5","1","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0069866","268435456","38421500000","18446744072986663060"
"5","2","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0025284","268435456","106168000000","18446744072986663060"
"6","1","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0022842","268435456","117518000000","18446744072986663060"
"6","2","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0049759","268435456","53947100000","18446744072986663060"
"7","1","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0051549","268435456","52073800000","18446744072986663060"
"7","2","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0027722","268435456","96831200000","18446744072986663060"
"8","1","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0026806","268435456","100140000000","18446744072986663060"
"8","2","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.005005","268435456","53633500000","18446744072986663060"
"9","1","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.005501","268435456","48797600000","18446744072986663060"
"9","2","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0027268","268435456","98443400000","18446744072986663060"
"10","1","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0023024","268435456","116589000000","18446744072986663060"
"10","2","512","8","16","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0051484","268435456","52139600000","18446744072986663060"
"1","1","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0008788","33554432","38182100000","18446744072355880876"
"1","2","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0003151","33554432","106488000000","18446744072355880876"
"2","1","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0002809","33554432","119453000000","18446744072355880876"
"2","2","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0005688","33554432","58991600000","18446744072355880876"
"3","1","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0010723","33554432","31292000000","18446744072355880876"
"3","2","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0003761","33554432","89216800000","18446744072355880876"
"4","1","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0002556","33554432","131277000000","18446744072355880876"
"4","2","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.000571","33554432","58764300000","18446744072355880876"
"5","1","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0009593","33554432","34978000000","18446744072355880876"
"5","2","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0007445","33554432","45069800000","18446744072355880876"
"6","1","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0002692","33554432","124645000000","18446744072355880876"
"6","2","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0005917","33554432","56708500000","18446744072355880876"
"7","1","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0007999","33554432","41948300000","18446744072355880876"
"7","2","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0002773","33554432","121004000000","18446744072355880876"
"8","1","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0002792","33554432","120181000000","18446744072355880876"
"8","2","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0006583","33554432","50971300000","18446744072355880876"
"9","1","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","repeat","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0005672","33554432","59158000000","18446744072355880876"
"9","2","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0004181","33554432","80254600000","18446744072355880876"
"10","1","512","16","1","128,128,128,128","128,128,128,128","65536,65536,65536,65536","65536,65536,65536,65536","fused","A","8","1","8","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0003163","33554432","106084000000","18446744072355880876"
