"campaign","campaign_repeat","invocation","D","S","R","O_i","B_i","rows_per_worker","bytes_per_worker","mode","variant","S_tile","iterations","timed_repetitions","warmup","worker_count","worker_list","affinity","affinity_error","affinity_succeeded","timed_repetitions_exact","avx2_supported","kernel_used","eviction_bytes","eviction_checksum","elapsed_seconds","mac_total","mac_per_second","checksum"
"main","1","381","512","4","2","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0049297","125829120","2.55247e+10","4634971970"
"main","1","382","512","4","2","1536,1536,1536,1536","1572864,1572864,1572864,1572864","1536,1536,1536,1536","1572864,1572864,1572864,1572864","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0049863","125829120","2.5235e+10","18446744071461959347"
"main","1","383","512","4","2","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0036903","125829120","3.40973e+10","4634971970"
"main","1","384","512","4","2","1536,1536,1536,1536","1572864,1572864,1572864,1572864","1536,1536,1536,1536","1572864,1572864,1572864,1572864","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0046618","125829120","2.69915e+10","18446744071461959347"
"main","1","385","512","4","4","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0115336","251658240","2.18196e+10","4634971970"
"main","1","386","512","4","4","1536,1536,1536,1536","3145728,3145728,3145728,3145728","1536,1536,1536,1536","3145728,3145728,3145728,3145728","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0179338","251658240","1.40326e+10","3523278383"
"main","1","387","512","4","4","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0095599","251658240","2.63244e+10","4634971970"
"main","1","388","512","4","4","1536,1536,1536,1536","3145728,3145728,3145728,3145728","1536,1536,1536,1536","3145728,3145728,3145728,3145728","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0074896","251658240","3.3601e+10","3523278383"
"main","1","389","512","4","8","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0223873","503316480","2.24822e+10","4634971970"
"main","1","390","512","4","8","1536,1536,1536,1536","6291456,6291456,6291456,6291456","1536,1536,1536,1536","6291456,6291456,6291456,6291456","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0336887","503316480","1.49402e+10","5642924091"
"main","1","391","512","4","8","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0149997","503316480","3.35551e+10","4634971970"
"main","1","392","512","4","8","1536,1536,1536,1536","6291456,6291456,6291456,6291456","1536,1536,1536,1536","6291456,6291456,6291456,6291456","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0152306","503316480","3.30464e+10","5642924091"
"main","1","393","512","4","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0430515","1006632960","2.33821e+10","4634971970"
"main","1","394","512","4","16","1536,1536,1536,1536","12582912,12582912,12582912,12582912","1536,1536,1536,1536","12582912,12582912,12582912,12582912","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0454496","1006632960","2.21483e+10","18446744069815305151"
"main","1","395","512","4","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0314752","1006632960","3.19818e+10","4634971970"
"main","1","396","512","4","16","1536,1536,1536,1536","12582912,12582912,12582912,12582912","1536,1536,1536,1536","12582912,12582912,12582912,12582912","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0419478","1006632960","2.39973e+10","18446744069815305151"
"main","1","397","512","8","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0045315","125829120","2.77677e+10","2998922721"
"main","1","398","512","8","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0058158","125829120","2.16357e+10","2998922721"
"main","1","399","512","8","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0036602","125829120","3.43777e+10","2998922721"
"main","1","400","512","8","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0037778","125829120","3.33075e+10","2998922721"
"main","1","401","512","8","2","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0093468","251658240","2.69245e+10","2998922721"
"main","1","402","512","8","2","1536,1536,1536,1536","1572864,1572864,1572864,1572864","1536,1536,1536,1536","1572864,1572864,1572864,1572864","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0153599","251658240","1.63841e+10","10148185062"
"main","1","403","512","8","2","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0072602","251658240","3.46627e+10","2998922721"
"main","1","404","512","8","2","1536,1536,1536,1536","1572864,1572864,1572864,1572864","1536,1536,1536,1536","1572864,1572864,1572864,1572864","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0083517","251658240","3.01326e+10","10148185062"
"main","1","405","512","8","4","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0189537","503316480","2.65551e+10","2998922721"
"main","1","406","512","8","4","1536,1536,1536,1536","3145728,3145728,3145728,3145728","1536,1536,1536,1536","3145728,3145728,3145728,3145728","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0206261","503316480","2.44019e+10","2822329873"
"main","1","407","512","8","4","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0270697","503316480","1.85934e+10","2998922721"
"main","1","408","512","8","4","1536,1536,1536,1536","3145728,3145728,3145728,3145728","1536,1536,1536,1536","3145728,3145728,3145728,3145728","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0212922","503316480","2.36385e+10","2822329873"
"main","1","409","512","8","8","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0372947","1006632960","2.69913e+10","2998922721"
"main","1","410","512","8","8","1536,1536,1536,1536","6291456,6291456,6291456,6291456","1536,1536,1536,1536","6291456,6291456,6291456,6291456","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0422441","1006632960","2.3829e+10","18446744068521084998"
"main","1","411","512","8","8","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0293906","1006632960","3.42502e+10","2998922721"
"main","1","412","512","8","8","1536,1536,1536,1536","6291456,6291456,6291456,6291456","1536,1536,1536,1536","6291456,6291456,6291456,6291456","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0299779","1006632960","3.35792e+10","18446744068521084998"
"main","1","413","512","8","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0742669","2013265920","2.71085e+10","2998922721"
"main","1","414","512","8","16","1536,1536,1536,1536","12582912,12582912,12582912,12582912","1536,1536,1536,1536","12582912,12582912,12582912,12582912","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0805747","2013265920","2.49863e+10","18446744059760564139"
"main","1","415","512","8","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0623198","2013265920","3.23054e+10","2998922721"
"main","1","416","512","8","16","1536,1536,1536,1536","12582912,12582912,12582912,12582912","1536,1536,1536,1536","12582912,12582912,12582912,12582912","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0612807","2013265920","3.28532e+10","18446744059760564139"
"main","1","417","512","16","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0096375","251658240","2.61124e+10","18446744052867815663"
"main","1","418","512","16","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0089236","251658240","2.82014e+10","18446744052867815663"
"main","1","419","512","16","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0073455","251658240","3.42602e+10","18446744052867815663"
"main","1","420","512","16","1","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.007267","251658240","3.46303e+10","18446744052867815663"
"main","1","421","512","16","2","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0299738","503316480","1.67919e+10","18446744052867815663"
"main","1","422","512","16","2","1536,1536,1536,1536","1572864,1572864,1572864,1572864","1536,1536,1536,1536","1572864,1572864,1572864,1572864","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0193949","503316480","2.5951e+10","28730091094"
"main","1","423","512","16","2","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0146059","503316480","3.44598e+10","18446744052867815663"
"main","1","424","512","16","2","1536,1536,1536,1536","1572864,1572864,1572864,1572864","1536,1536,1536,1536","1572864,1572864,1572864,1572864","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0148844","503316480","3.3815e+10","28730091094"
"main","1","425","512","16","4","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0499902","1006632960","2.01366e+10","18446744052867815663"
"main","1","426","512","16","4","1536,1536,1536,1536","3145728,3145728,3145728,3145728","1536,1536,1536,1536","3145728,3145728,3145728,3145728","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.036411","1006632960","2.76464e+10","8725361940"
"main","1","427","512","16","4","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0298021","1006632960","3.37772e+10","18446744052867815663"
"main","1","428","512","16","4","1536,1536,1536,1536","3145728,3145728,3145728,3145728","1536,1536,1536,1536","3145728,3145728,3145728,3145728","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0310138","1006632960","3.24576e+10","8725361940"
"main","1","429","512","16","8","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0749039","2013265920","2.6878e+10","18446744052867815663"
"main","1","430","512","16","8","1536,1536,1536,1536","6291456,6291456,6291456,6291456","1536,1536,1536,1536","6291456,6291456,6291456,6291456","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0801796","2013265920","2.51095e+10","13883889079"
"main","1","431","512","16","8","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.0875662","2013265920","2.29914e+10","18446744052867815663"
"main","1","432","512","16","8","1536,1536,1536,1536","6291456,6291456,6291456,6291456","1536,1536,1536,1536","6291456,6291456,6291456,6291456","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.060607","2013265920","3.32184e+10","13883889079"
"main","1","433","512","16","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.165397","4026531840","2.43446e+10","18446744052867815663"
"main","1","434","512","16","16","1536,1536,1536,1536","12582912,12582912,12582912,12582912","1536,1536,1536,1536","12582912,12582912,12582912,12582912","fused","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.157372","4026531840","2.55861e+10","18446744031198996830"
"main","1","435","512","16","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","A","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.122006","4026531840","3.30028e+10","18446744052867815663"
"main","1","436","512","16","16","1536,1536,1536,1536","12582912,12582912,12582912,12582912","1536,1536,1536,1536","12582912,12582912,12582912,12582912","repeat","B","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","0","0","0.151916","4026531840","2.6505e+10","18446744031198996830"
"control-C","1","437","512","1","16","1024,1024,1024,1024","524288,524288,524288,524288","1024,1024,1024,1024","524288,524288,524288,524288","fused","C","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","67108864","8846025812500021248","0.0378402","167772160","4.4337e+09","240383804"
"control-C","1","438","512","1","16","1024,1024,1024,1024","524288,524288,524288,524288","1024,1024,1024,1024","524288,524288,524288,524288","repeat","C","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","67108864","8846025812500021248","0.015931","167772160","1.05312e+10","240383804"
"control-C","1","439","512","8","16","1024,1024,1024,1024","524288,524288,524288,524288","1024,1024,1024,1024","524288,524288,524288,524288","fused","C","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","67108864","8846025812500021248","0.0709715","1342177280","1.89115e+10","1344005558"
"control-C","1","440","512","8","16","1024,1024,1024,1024","524288,524288,524288,524288","1024,1024,1024,1024","524288,524288,524288,524288","repeat","C","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","67108864","8846025812500021248","0.059259","1342177280","2.26493e+10","1344005558"
"control-C","1","441","512","16","16","1024,1024,1024,1024","524288,524288,524288,524288","1024,1024,1024,1024","524288,524288,524288,524288","fused","C","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","67108864","8846025812500021248","0.125137","2684354560","2.14513e+10","18446744070659756371"
"control-C","1","442","512","16","16","1024,1024,1024,1024","524288,524288,524288,524288","1024,1024,1024,1024","524288,524288,524288,524288","repeat","C","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","67108864","8846025812500021248","0.10013","2684354560","2.68086e+10","18446744070659756371"
"control-C","1","443","512","1","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","C","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","67108864","8846025812500021248","0.0487025","251658240","5.16726e+09","18446744073456482297"
"control-C","1","444","512","1","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","C","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","67108864","8846025812500021248","0.0208572","251658240","1.20658e+10","18446744073456482297"
"control-C","1","445","512","8","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","C","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","67108864","8846025812500021248","0.107173","2013265920","1.87852e+10","2998922721"
"control-C","1","446","512","8","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","C","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","67108864","8846025812500021248","0.0813231","2013265920","2.47564e+10","2998922721"
"control-C","1","447","512","16","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","fused","C","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","67108864","8846025812500021248","0.188219","4026531840","2.13927e+10","18446744052867815663"
"control-C","1","448","512","16","16","1536,1536,1536,1536","786432,786432,786432,786432","1536,1536,1536,1536","786432,786432,786432,786432","repeat","C","8","1","5","2","4","0,2,4,6","true,true,true,true","0,0,0,0","true","true","true","avx2","67108864","8846025812500021248","0.190711","4026531840","2.11133e+10","18446744052867815663"
