"run","order_index","metric","native_mode","D","S","R","rows_per_worker","mode","kernel","elapsed_seconds","mac_total","mac_per_second","final_checksum","per_round_checksums","per_round_finite","per_round_overflow","per_round_clipped_cells","per_round_clipping_rates","clipped_cells","clipping_rate","all_rounds_valid","worker_count","cpus","affinity","affinity_errors","affinity_succeeded","timed_repetitions","warmup","timed_repetitions_exact"
"5","2","G(S)","fused","512","1","8","128,128,128,128","fused","avx2_fused","0.0068973","16777216","2432432401.08448","6479385130747434895","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.001953125","8","0.000244140625","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","1","8","128,128,128,128","fused","avx2_fused","0.0049095","16777216","3417296262.34851","6479385130747434895","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.001953125","8","0.000244140625","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","1","8","128,128,128,128","repeat","avx2_repeat","0.0031803","16777216","5275356412.91702","6479385130747434895","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.001953125","8","0.000244140625","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","1","8","128,128,128,128","repeat","avx2_repeat","0.004347","16777216","3859492983.6669","6479385130747434895","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.001953125","8","0.000244140625","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","1","8","128,128,128,128","fused","avx2_fused","0.0045651","16777216","3675103721.71475","6479385130747434895","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.001953125","8","0.000244140625","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","1","8","128,128,128,128","fused","avx2_fused","0.0033113","16777216","5066655392.14206","6479385130747434895","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.001953125","8","0.000244140625","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","1","8","128,128,128,128","repeat","avx2_repeat","0.0039775","16777216","4218030421.11879","6479385130747434895","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.001953125","8","0.000244140625","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","1","8","128,128,128,128","repeat","avx2_repeat","0.0040177","16777216","4175825970.08239","6479385130747434895","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.001953125","8","0.000244140625","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","1","8","128,128,128,128","fused","avx2_fused","0.0074347","16777216","2256609681.62804","6479385130747434895","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.001953125","8","0.000244140625","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","1","8","128,128,128,128","fused","avx2_fused","0.0037672","16777216","4453497557.86791","6479385130747434895","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.001953125","8","0.000244140625","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","1","8","128,128,128,128","repeat","avx2_repeat","0.0047096","16777216","3562344148.12298","6479385130747434895","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.001953125","8","0.000244140625","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0100125","33554432","3351254132.33458","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0075","33554432","4473924266.66667","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0091326","33554432","3674137923.48291","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.007521","33554432","4461432256.34889","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0072369","33554432","4636575329.21555","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0078381","33554432","4280939513.40248","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0088264","33554432","3801598839.8441","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0077242","33554432","4344065663.75806","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0072762","33554432","4611532393.28221","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0083896","33554432","3999527033.47001","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0074082","33554432","4529363678.08644","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0269942","33554432","1243023760.6597","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0091983","33554432","3647894937.10794","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0078245","33554432","4288380343.79194","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0093827","33554432","3576202159.29317","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0138391","33554432","2424610848.97139","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0099649","33554432","3367262290.64015","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0132051","33554432","2541020666.25773","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","1","16","128,128,128,128","fused","avx2_fused","0.0135987","33554432","2467473508.49714","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","1","16","128,128,128,128","repeat","avx2_repeat","0.0083713","33554432","4008270161.14582","16794876969260276264","5156533420041995800;13175200098663782325;4549353948644942164;13977311238581039400;8060378311007652497;8231470391171241854;6353379237560784982;6479385130747434895;6716678801900521010;12611044509825579376;17048330770198727392;12867931280649719618;12586153124935780949;14328404969792242929;16014246983496208715;16794876969260276264","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.001953125;0;0;0;0;0;0;0;0","8","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
