"run","order_index","metric","native_mode","D","S","R","rows_per_worker","mode","kernel","elapsed_seconds","mac_total","mac_per_second","final_checksum","per_round_checksums","per_round_finite","per_round_overflow","per_round_clipped_cells","per_round_clipping_rates","clipped_cells","clipping_rate","all_rounds_valid","worker_count","cpus","affinity","affinity_errors","affinity_succeeded","timed_repetitions","warmup","timed_repetitions_exact"
"6","2","F(S)","repeat","512","16","8","128,128,128,128","repeat","avx2_repeat","0.1056776","268435456","2540135809.29166","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","16","8","128,128,128,128","repeat","avx2_repeat","0.0752465","268435456","3567414510.97393","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","16","8","128,128,128,128","fused","avx2_fused","0.0529129","268435456","5073157131.81474","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","16","8","128,128,128,128","fused","avx2_fused","0.0771455","268435456","3479599665.56701","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","16","8","128,128,128,128","repeat","avx2_repeat","0.0900826","268435456","2979881308.93202","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","16","8","128,128,128,128","repeat","avx2_repeat","0.1098281","268435456","2444141854.40702","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","16","8","128,128,128,128","fused","avx2_fused","0.0523785","268435456","5124916826.56052","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","16","8","128,128,128,128","fused","avx2_fused","0.0640505","268435456","4190997041.39702","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","16","8","128,128,128,128","repeat","avx2_repeat","0.0506026","268435456","5304775960.12853","11436827120084176368","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.0001220703125","8","1.52587890625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","16","16","128,128,128,128","repeat","avx2_repeat","0.1051304","536870912","5106714252.01464","16807407504156841981","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368;12291497578076446472;9839844651119945795;15610185977203971914;15114401231575065286;3073009024942362641;13777177882816056062;14455335666171327685;16807407504156841981","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;2;0;1;0;0;3","0;0;0;0;0;0;0;0.0001220703125;0.0001220703125;0.0001220703125;0.000244140625;0;0.0001220703125;0;0;0.0003662109375","72","6.866455078125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","16","16","128,128,128,128","fused","avx2_fused","0.1109892","536870912","4837145524.06901","16807407504156841981","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368;12291497578076446472;9839844651119945795;15610185977203971914;15114401231575065286;3073009024942362641;13777177882816056062;14455335666171327685;16807407504156841981","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;2;0;1;0;0;3","0;0;0;0;0;0;0;0.0001220703125;0.0001220703125;0.0001220703125;0.000244140625;0;0.0001220703125;0;0;0.0003662109375","72","6.866455078125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","16","16","128,128,128,128","fused","avx2_fused","0.1007003","536870912","5331373511.30036","16807407504156841981","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368;12291497578076446472;9839844651119945795;15610185977203971914;15114401231575065286;3073009024942362641;13777177882816056062;14455335666171327685;16807407504156841981","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;2;0;1;0;0;3","0;0;0;0;0;0;0;0.0001220703125;0.0001220703125;0.0001220703125;0.000244140625;0;0.0001220703125;0;0;0.0003662109375","72","6.866455078125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","16","16","128,128,128,128","repeat","avx2_repeat","0.1423327","536870912","3771943566.02524","16807407504156841981","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368;12291497578076446472;9839844651119945795;15610185977203971914;15114401231575065286;3073009024942362641;13777177882816056062;14455335666171327685;16807407504156841981","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;2;0;1;0;0;3","0;0;0;0;0;0;0;0.0001220703125;0.0001220703125;0.0001220703125;0.000244140625;0;0.0001220703125;0;0;0.0003662109375","72","6.866455078125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","16","16","128,128,128,128","repeat","avx2_repeat","0.1054642","536870912","5090551220.22449","16807407504156841981","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368;12291497578076446472;9839844651119945795;15610185977203971914;15114401231575065286;3073009024942362641;13777177882816056062;14455335666171327685;16807407504156841981","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;2;0;1;0;0;3","0;0;0;0;0;0;0;0.0001220703125;0.0001220703125;0.0001220703125;0.000244140625;0;0.0001220703125;0;0;0.0003662109375","72","6.866455078125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","16","16","128,128,128,128","fused","avx2_fused","0.1141413","536870912","4703564021.08614","16807407504156841981","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368;12291497578076446472;9839844651119945795;15610185977203971914;15114401231575065286;3073009024942362641;13777177882816056062;14455335666171327685;16807407504156841981","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;2;0;1;0;0;3","0;0;0;0;0;0;0;0.0001220703125;0.0001220703125;0.0001220703125;0.000244140625;0;0.0001220703125;0;0;0.0003662109375","72","6.866455078125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","16","16","128,128,128,128","fused","avx2_fused","0.0999815","536870912","5369702514.96527","16807407504156841981","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368;12291497578076446472;9839844651119945795;15610185977203971914;15114401231575065286;3073009024942362641;13777177882816056062;14455335666171327685;16807407504156841981","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;2;0;1;0;0;3","0;0;0;0;0;0;0;0.0001220703125;0.0001220703125;0.0001220703125;0.000244140625;0;0.0001220703125;0;0;0.0003662109375","72","6.866455078125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","16","16","128,128,128,128","repeat","avx2_repeat","0.1012188","536870912","5304063197.74587","16807407504156841981","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368;12291497578076446472;9839844651119945795;15610185977203971914;15114401231575065286;3073009024942362641;13777177882816056062;14455335666171327685;16807407504156841981","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;2;0;1;0;0;3","0;0;0;0;0;0;0;0.0001220703125;0.0001220703125;0.0001220703125;0.000244140625;0;0.0001220703125;0;0;0.0003662109375","72","6.866455078125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","16","16","128,128,128,128","repeat","avx2_repeat","0.108527","536870912","4946887981.79255","16807407504156841981","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368;12291497578076446472;9839844651119945795;15610185977203971914;15114401231575065286;3073009024942362641;13777177882816056062;14455335666171327685;16807407504156841981","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;2;0;1;0;0;3","0;0;0;0;0;0;0;0.0001220703125;0.0001220703125;0.0001220703125;0.000244140625;0;0.0001220703125;0;0;0.0003662109375","72","6.866455078125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","16","16","128,128,128,128","fused","avx2_fused","0.1064201","536870912","5044826231.13491","16807407504156841981","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368;12291497578076446472;9839844651119945795;15610185977203971914;15114401231575065286;3073009024942362641;13777177882816056062;14455335666171327685;16807407504156841981","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;2;0;1;0;0;3","0;0;0;0;0;0;0;0.0001220703125;0.0001220703125;0.0001220703125;0.000244140625;0;0.0001220703125;0;0;0.0003662109375","72","6.866455078125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","16","16","128,128,128,128","fused","avx2_fused","0.1071858","536870912","5008787656.57391","16807407504156841981","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368;12291497578076446472;9839844651119945795;15610185977203971914;15114401231575065286;3073009024942362641;13777177882816056062;14455335666171327685;16807407504156841981","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;2;0;1;0;0;3","0;0;0;0;0;0;0;0.0001220703125;0.0001220703125;0.0001220703125;0.000244140625;0;0.0001220703125;0;0;0.0003662109375","72","6.866455078125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","16","16","128,128,128,128","repeat","avx2_repeat","0.1104945","536870912","4858802130.42278","16807407504156841981","3144505421455985126;11696465265078938627;3002123669032453484;6096183207485726223;2031196321457612533;4841173555686551119;14565683830793602215;11436827120084176368;12291497578076446472;9839844651119945795;15610185977203971914;15114401231575065286;3073009024942362641;13777177882816056062;14455335666171327685;16807407504156841981","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;1;2;0;1;0;0;3","0;0;0;0;0;0;0;0.0001220703125;0.0001220703125;0.0001220703125;0.000244140625;0;0.0001220703125;0;0;0.0003662109375","72","6.866455078125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
